category,word
Family Feud,Which gift a child may have for holidays?
Family Feud,Which gift is difficult to wrap up?
Family Feud,Which gift kids don’t want to open on Christmas morning?
Family Feud,Which gift the Three kings brought to baby Jesus?
Family Feud,Which holiday do you celebrate with a lot of food apart from thanksgiving?
Family Feud,Which holiday is more fun for adults than kids?
Family Feud,Which holiday you might get dressed up for?
Family Feud,Which household work do kids hate to do?
Family Feud,Which image is often used in ads at thanksgiving?
Family Feud,Which is a common holiday craft?
Family Feud,Which is a dental procedure that people loathe?
Family Feud,Which is a food that is related to romance?
Family Feud,Which is a modern day holiday movie?
Family Feud,Which is a scary Halloween character?
Family Feud,Which is a superstition related to Halloween?
Family Feud,Which is a thing that is usually made out of rubber?
Family Feud,Which is a thing that makes a haunted house scary?
Family Feud,Which is a thing that people decorate their yards with at Halloween?
Family Feud,Which is a thing that trick-or-treat collects candy in?
Family Feud,Which is a thing that you keep on your office desk?
Family Feud,Which is a thing that you might do on a romantic day with your partner?
Family Feud,Which is a thing that you wish you got at the office?
Family Feud,Which is a type of hoop?
Family Feud,Which is an accessory that is essential to a witch’s costume?
Family Feud,Which is something Snooki might say she is thankful for on Thanksgiving?
Family Feud,Which is something that can grow on feet?
Family Feud,Which is the Halloween prank?
Family Feud,Which is the animal that starts with the letter “M”?
Family Feud,Which is the classic kid movie for Christmas day or celebration?
Family Feud,Which is the famous Halloween cookie cutter shape?
Family Feud,Which is the famous Halloween party decoration?
Family Feud,Which is the famous Halloween treat?
Family Feud,Which is the famous Macy’s Thanksgiving day float or balloon?
Family Feud,Which is the famous superhero male costume?
Family Feud,Which is the first thing that people might start doing after Christmas on December 1st?
Family Feud,Which is the largest country?
Family Feud,Which is the most famous Halloween movie?
Family Feud,Which is the most popular Christmas quote?
Family Feud,Which is the most popular female inspired costume?
Family Feud,Which is the most popular ride at a carnival?
Family Feud,Which is the most popular theme at Halloween dances?
Family Feud,Which is the most popular tradition of Thanksgiving?
Family Feud,Which is the popular black Friday department store?
Family Feud,Which is the scary Halloween sound effect?
Family Feud,Which is the thing that gets tangled?
Family Feud,Which is your favorite activity for burning calories?
Family Feud,Which item a person might ask to bring to Thanksgiving who can’t cook well?
Family Feud,Which item can be found at the North Pole?
Family Feud,Which item would you need to dress up as a Santa Claus?
Family Feud,Which job makes a sex symbol even in initial age?
Family Feud,Which language makes everything sound sexy?
Family Feud,Which magazines have the highest chances to be bought by a teenager?
Family Feud,Which married couple’s marriage you don’t want to emulate?
Family Feud,Which month of the year have most of the baby’s born?
Family Feud,Which movie would you like to invite for Thanksgiving dinner?
Family Feud,Which music style would we be surprised to hear that a teenager listened to?
Family Feud,Which occasion do people forget frequently?
Family Feud,Which occupation do you think is the line in which you might have to hurt someone?
Family Feud,Which occupation has there no room for mistakes?
Family Feud,Which occupation needs a uniform?
Family Feud,Which occupation should a bad driver avoid?
Family Feud,Which occupation should someone with a fear of heights never consider?
Family Feud,Which office responsibility the boss considered to be beneath them?
Family Feud,Which one food you might buy from a cart at the park?
Family Feud,Which part of the body do people see a plastic surgeon about?
Family Feud,Which phrase starts with the word happy?
Family Feud,Which pie filling is often used during the holidays?
Family Feud,Which place do we often find an elevator?
Family Feud,Which place do you think might have a waiting list?
Family Feud,Which place fits a couple to start smooching?
Family Feud,Which place has assigned sitting?
Family Feud,Which place is remaining open on Christmas day?
Family Feud,Which place you might choose for a date who isn’t in a serious relationship?
Family Feud,Which plant do you like to grow in your garden?
Family Feud,Which public place would you like every married couple to show affection to?
Family Feud,Which relatives do you never see during the holidays?
Family Feud,Which romantic movie do people like to rent?
Family Feud,Which sport is played on the field?
Family Feud,Which sports uniform do many men look sexy in?
Family Feud,Which state someone might want to travel to for Christmas?
Family Feud,Which subject do people know lots of trivia about?
Family Feud,Which supply do you think office managers frequently reorder?
Family Feud,Which term is used for the game of bowling?
Family Feud,Which thanksgiving food often comes from a box or can?
Family Feud,Which things do we use until they are worn out?
Family Feud,Which things would you do first if you inherited a million dollars?
Family Feud,Which type of business do people call where they expect to be put on hold?
Family Feud,Which type of event is in the summer Olympics?
Family Feud,Which valve releases blood flow to the lungs?
Family Feud,Which vegetable you can’t eat in one bite?
Family Feud,Which woman’s name is popular today from the Bible?
Family Feud,Which word has a key in it?
Family Feud,Which word has ski in it?
Family Feud,Which word is used more than any other in the Bible?
Family Feud,Which word or phrase is used exclusively by the British?
Family Feud,Which word rhymes perfectly with buckle?
Family Feud,Which word rhymes with honey?
Family Feud,Which work is used to describe the diamonds?
Family Feud,While entering the bathroom, which color do you really want to not see in the toilet bowl?
Family Feud,Who are some of the difficult people to buy gifts for during the Christmas holiday?
Family Feud,Who do you really hope not to run into when you are out on a date?
Family Feud,Who has fangs?
Family Feud,Who is the most popular character on the TV show Friends?
Family Feud,Who played the vampire on the big screen?
Family Feud,Who was present at the first Christmas?
Family Feud,Whom do you want at your wedding but not at the honeymoon?
Family Feud,Whom would you like to buy the Christmas present for?
Family Feud,Why do kids often manage to lose?
Family Feud,Why do most teenagers want to get older?
Family Feud,Why do parents wait to name their baby until they are born?
Family Feud,Why do parents want to know sex of baby later?
Family Feud,Why do people go to work late?
Family Feud,Why do people prefer summer over winter?
Family Feud,Why do people take out a loan?
Family Feud,Why do people wake up in the middle of the night?
Family Feud,Why do you love the summer season?
Family Feud,Why do you want to take your child out of a movie?
Family Feud,Why might a couple fight on their anniversary?
Family Feud,Why might a person wake up at 2:00 in the morning”?
Family Feud,Why might a student have to raise their hand in class?
Family Feud,Why might someone tell you to close your eyes?
Family Feud,Why would a student raise his hands in class?
Family Feud,Without seeing the baby, how will you tell if a couple has a newborn in the house?
Family Feud,You know a guy is really into you if he kisses your what?
Food & Drinks,How do you prefer to start your day: with exercise, coffee, or something else?
Food & Drinks,If a friend was going to throw food at you, what would you choose?
Food & Drinks,If from now on you can only eat one type of food, what would it be?
Food & Drinks,If you could eliminate one food from existence, which would it be?
Food & Drinks,If you could have a dinner party with any three chefs, who would they be?
Food & Drinks,If you could only eat one food for the rest of your life, what would it be?
Food & Drinks,If you had a magical tree that grew any food you wanted, what would you grow?
Food & Drinks,If you had to eat only one cuisine for a month, which would you choose?
Food & Drinks,If you had to pick one food to eat for the rest of your life, what would it be?
